id,rater,allies,coffee,conflict,decisions,expertise,farming,feared,fighting,honey,hunting,intelligent,kin,likable,parenting,prosocial,respect,spouse,age_estimated,ratee_sex,rater_sex,se_allies,se_coffee,se_conflict,se_decisions,se_expertise,se_farming,se_feared,se_fighting,se_honey,se_hunting,se_intelligent,se_kin,se_likable,se_parenting,se_prosocial,se_respect,se_spouse
2975,rater_6,0.4117647058823529,0.38235294117647056,0.7352941176470589,0.7647058823529411,0.4411764705882353,0.2058823529411765,0.6764705882352942,0.35294117647058826,0.2727272727272727,0.3235294117647059,0.5588235294117647,0.4545454545454546,0.5294117647058824,0,0.4117647058823529,0.14705882352941177,0.6666666666666666,20,male,female,0.1261415098384338,0.07911080489137357,0.11582969447598691,0.079254712650309,0.0545521531892714,0.09182916668870073,0.07894188495573669,0.12285908388166655,0.07046208501151058,0.06404163505231127,0.09770783405112284,0.1307582998974776,0.06777393637956729,0,0.14944924988017733,0.11965339394195763,0.05418051421602887
2975,rater_1,0.06060606060606061,NA,0.12121212121212122,0.5454545454545454,0.6060606060606061,0.30303030303030304,0.3939393939393939,0.5454545454545454,0.5151515151515151,0.48484848484848486,0.15151515151515152,NA,0.48484848484848486,0,NA,0.6060606060606061,0.6296296296296297,20,male,male,0.1261415098384338,0.07911080489137357,0.11582969447598691,0.079254712650309,0.0545521531892714,0.09182916668870073,0.07894188495573669,0.12285908388166655,0.07046208501151058,0.06404163505231127,0.09770783405112284,0.1307582998974776,0.06777393637956729,0,0.14944924988017733,0.11965339394195763,0.05418051421602887
2975,rater_3,0.7575757575757576,0.42424242424242425,0.696969696969697,0.7575757575757576,0.7575757575757576,0.15151515151515152,0.8787878787878788,0,0.6363636363636364,0.4545454545454546,0.3939393939393939,0.09090909090909093,0.7272727272727273,0,0.5806451612903226,0.8484848484848485,0.8518518518518519,20,male,male,0.1261415098384338,0.07911080489137357,0.11582969447598691,0.079254712650309,0.0545521531892714,0.09182916668870073,0.07894188495573669,0.12285908388166655,0.07046208501151058,0.06404163505231127,0.09770783405112284,0.1307582998974776,0.06777393637956729,0,0.14944924988017733,0.11965339394195763,0.05418051421602887
2975.5666666666666,rater_6,0.17647058823529413,0.35294117647058826,0.2058823529411765,0.2352941176470588,0.4705882352941176,0.17647058823529413,0.7058823529411765,1,NA,0.2647058823529412,0.38235294117647056,0.42424242424242425,0.3235294117647059,0,0.4411764705882353,0.2647058823529412,0.18518518518518515,19,male,female,0.12061876369914372,0.10842736851970664,0.0554302717045572,0.06554747984015613,0.07751736097629103,0.1183136197317518,0.09296476962159872,0.15869293682131683,0.1294055035977479,0.06772175941701576,0.07942441746871683,0.14443241329377843,0.11757803301047924,0,0.1039259488090341,0.0414274592392705,0.1162986553193154
2975.5666666666666,rater_7,0.7272727272727273,0,0.3636363636363637,0.12121212121212122,0.06060606060606061,0.5454545454545454,0.9393939393939394,0.8787878787878788,0.48484848484848486,0.12121212121212122,0.48484848484848486,0.6666666666666666,0.30303030303030304,0,0,0.30303030303030304,0.7407407407407407,19,male,male,0.12061876369914372,0.10842736851970664,0.0554302717045572,0.06554747984015613,0.07751736097629103,0.1183136197317518,0.09296476962159872,0.15869293682131683,0.1294055035977479,0.06772175941701576,0.07942441746871683,0.14443241329377843,0.11757803301047924,0,0.1039259488090341,0.0414274592392705,0.1162986553193154
2975.5666666666666,rater_1,0.30303030303030304,NA,0.3333333333333333,0.18181818181818185,0.15151515151515152,0.9090909090909092,0.42424242424242425,0.9696969696969696,0.6666666666666666,0.4545454545454546,0.09090909090909093,NA,0.5151515151515151,0,NA,0.2727272727272727,0.1111111111111111,19,male,male,0.12061876369914372,0.10842736851970664,0.0554302717045572,0.06554747984015613,0.07751736097629103,0.1183136197317518,0.09296476962159872,0.15869293682131683,0.1294055035977479,0.06772175941701576,0.07942441746871683,0.14443241329377843,0.11757803301047924,0,0.1039259488090341,0.0414274592392705,0.1162986553193154
2975.5666666666666,rater_4,0.6176470588235294,0.5,0.38235294117647056,0.14705882352941177,0.0588235294117647,0.6470588235294118,0.6764705882352942,0.17647058823529413,0.1176470588235294,0.08823529411764706,0.5,0.6764705882352942,0.7647058823529411,0,0.4117647058823529,0.38235294117647056,0.3703703703703703,19,male,female,0.12061876369914372,0.10842736851970664,0.0554302717045572,0.06554747984015613,0.07751736097629103,0.1183136197317518,0.09296476962159872,0.15869293682131683,0.1294055035977479,0.06772175941701576,0.07942441746871683,0.14443241329377843,0.11757803301047924,0,0.1039259488090341,0.0414274592392705,0.1162986553193154
2975.5666666666666,rater_3,0.12121212121212122,0.3939393939393939,0.09090909090909093,0.48484848484848486,0.2727272727272727,0.6363636363636364,0.9090909090909092,1,0.6666666666666666,0.3333333333333333,0.5151515151515151,0.06060606060606061,0.06060606060606061,0,0.3870967741935484,0.48484848484848486,0.14814814814814814,19,male,male,0.12061876369914372,0.10842736851970664,0.0554302717045572,0.06554747984015613,0.07751736097629103,0.1183136197317518,0.09296476962159872,0.15869293682131683,0.1294055035977479,0.06772175941701576,0.07942441746871683,0.14443241329377843,0.11757803301047924,0,0.1039259488090341,0.0414274592392705,0.1162986553193154
2984.633333333333,rater_7,0.6363636363636364,0,0.30303030303030304,0.21212121212121213,0.12121212121212122,0.24242424242424243,0.3333333,0.6666667,0.696969696969697,0.696969696969697,0.3939393939393939,0.8181818181818182,0.2727272727272727,0.72,0.696969696969697,0.21212121212121213,0.6296296296296297,35,male,male,0.10541920226710982,0.18614026518962928,0.10183402738736852,0.11689803693193011,0.12286496301378164,0.11425232382877314,0.04818311158478827,0.1158813251350546,0.06718014575806444,0.05417282103576123,0.14097399008981956,0.0970909516513356,0.12836409251575662,0.07837642442294393,0.06031027964469053,0.05647727233169384,0.07644358311314924
2984.633333333333,rater_4,0.8529411764705882,0.7647058823529411,0.6764705882352942,0.7352941176470589,0.6176470588235294,0.8235294117647058,0.5294117647058824,0.2058823529411765,0.4411764705882353,0.4411764705882353,0.8235294117647058,0.5,0.7941176470588235,0.6923076923076923,0.5294117647058824,0.35294117647058826,0.5555555555555556,35,male,female,0.10541920226710982,0.18614026518962928,0.10183402738736852,0.11689803693193011,0.12286496301378164,0.11425232382877314,0.04818311158478827,0.1158813251350546,0.06718014575806444,0.05417282103576123,0.14097399008981956,0.0970909516513356,0.12836409251575662,0.07837642442294393,0.06031027964469053,0.05647727233169384,0.07644358311314924
2984.633333333333,rater_6,0.7058823529411765,0.6176470588235294,0.7647058823529411,0.29411764705882354,0.6764705882352942,0.4117647058823529,0.5882352941176471,0.38235294117647056,0.7878787878787878,0.6470588235294118,0.4117647058823529,0.6363636363636364,0.38235294117647056,0.7692307692307693,0.4705882352941176,0.4117647058823529,0.7407407407407407,35,male,female,0.10541920226710982,0.18614026518962928,0.10183402738736852,0.11689803693193011,0.12286496301378164,0.11425232382877314,0.04818311158478827,0.1158813251350546,0.06718014575806444,0.05417282103576123,0.14097399008981956,0.0970909516513356,0.12836409251575662,0.07837642442294393,0.06031027964469053,0.05647727233169384,0.07644358311314924
2984.633333333333,rater_1,0.2727272727272727,NA,0.3636363636363637,0.0303030303030303,0.21212121212121213,0.18181818181818185,0.4545454545454546,0.5757575757575758,0.48484848484848486,0.42424242424242425,0.06060606060606061,NA,0.5454545454545454,0.4230769230769231,NA,0.3939393939393939,0.4444444444444444,35,male,male,0.10541920226710982,0.18614026518962928,0.10183402738736852,0.11689803693193011,0.12286496301378164,0.11425232382877314,0.04818311158478827,0.1158813251350546,0.06718014575806444,0.05417282103576123,0.14097399008981956,0.0970909516513356,0.12836409251575662,0.07837642442294393,0.06031027964469053,0.05647727233169384,0.07644358311314924
2984.633333333333,rater_3,0.3939393939393939,0.12121212121212122,0.2727272727272727,0.3939393939393939,0.12121212121212122,0.30303030303030304,0.3636363636363637,0.8787878787878788,0.696969696969697,0.5454545454545454,0.06060606060606061,0.3636363636363637,0.0303030303030303,0.4,0.41935483870967744,0.12121212121212122,0.2962962962962963,35,male,male,0.10541920226710982,0.18614026518962928,0.10183402738736852,0.11689803693193011,0.12286496301378164,0.11425232382877314,0.04818311158478827,0.1158813251350546,0.06718014575806444,0.05417282103576123,0.14097399008981956,0.0970909516513356,0.12836409251575662,0.07837642442294393,0.06031027964469053,0.05647727233169384,0.07644358311314924
2985.766666666667,rater_7,0.6060606060606061,0.5151515151515151,0.8181818181818182,0.42424242424242425,0.6060606060606061,0.15151515151515152,0.3333333,0.8181818181818182,0,0.42424242424242425,0.7272727272727273,0,0.21212121212121213,0.68,0,0.5757575757575758,0.2962962962962963,31,male,male,0.0553988785908508,0.12394701714709544,0.11537687037330469,0.0783151180219874,0.1131164577293541,0.06108544807665803,0.13567480640133708,0.13274460854236952,0.17254257438501022,0.06118354940367911,0.13694271972590877,0.1416205796079768,0.10236230974656678,0.13804175682458888,0.19417368699357423,0.06350666091245212,0.1167695020032181
2985.766666666667,rater_6,0.5588235294117647,0.6764705882352942,0.8529411764705882,0.8529411764705882,0.7058823529411765,0.4705882352941176,0.7352941176470589,0.4117647058823529,0.8181818181818182,0.5588235294117647,0.7647058823529411,0.6666666666666666,0.4705882352941176,0.7307692307692307,0.9411764705882352,0.6470588235294118,0.7777777777777778,31,male,female,0.0553988785908508,0.12394701714709544,0.11537687037330469,0.0783151180219874,0.1131164577293541,0.06108544807665803,0.13567480640133708,0.13274460854236952,0.17254257438501022,0.06118354940367911,0.13694271972590877,0.1416205796079768,0.10236230974656678,0.13804175682458888,0.19417368699357423,0.06350666091245212,0.1167695020032181
2985.766666666667,rater_4,0.8235294117647058,0.4705882352941176,0.5294117647058824,0.5588235294117647,0.1176470588235294,0.4117647058823529,0.02941176470588235,0.2352941176470588,0.8823529411764706,0.2058823529411765,0.29411764705882354,0.17647058823529413,0.8235294117647058,0.15384615384615383,0.35294117647058826,0.3235294117647059,0.25925925925925924,31,male,female,0.0553988785908508,0.12394701714709544,0.11537687037330469,0.0783151180219874,0.1131164577293541,0.06108544807665803,0.13567480640133708,0.13274460854236952,0.17254257438501022,0.06118354940367911,0.13694271972590877,0.1416205796079768,0.10236230974656678,0.13804175682458888,0.19417368699357423,0.06350666091245212,0.1167695020032181
2985.766666666667,rater_3,0.6363636363636364,0.09090909090909093,0.30303030303030304,0.42424242424242425,0.7272727272727273,0.4545454545454546,0.0303030303030303,0.9696969696969696,0.18181818181818185,0.5151515151515151,0.18181818181818185,0.3333333333333333,0.6666666666666666,0.6,0.4516129032258064,0.3939393939393939,0.8148148148148148,31,male,male,0.0553988785908508,0.12394701714709544,0.11537687037330469,0.0783151180219874,0.1131164577293541,0.06108544807665803,0.13567480640133708,0.13274460854236952,0.17254257438501022,0.06118354940367911,0.13694271972590877,0.1416205796079768,0.10236230974656678,0.13804175682458888,0.19417368699357423,0.06350666091245212,0.1167695020032181
2985.766666666667,rater_1,0.8181818181818182,NA,0.9090909090909092,0.5757575757575758,0.42424242424242425,0.2727272727272727,0.48484848484848486,0.6060606060606061,0.4545454545454546,0.3939393939393939,0.12121212121212122,NA,0.5757575757575758,0.07692307692307693,NA,0.3636363636363637,0.48148148148148145,31,male,male,0.0553988785908508,0.12394701714709544,0.11537687037330469,0.0783151180219874,0.1131164577293541,0.06108544807665803,0.13567480640133708,0.13274460854236952,0.17254257438501022,0.06118354940367911,0.13694271972590877,0.1416205796079768,0.10236230974656678,0.13804175682458888,0.19417368699357423,0.06350666091245212,0.1167695020032181
2992.5666666666666,rater_7,0.5757575757575758,0.5757575757575758,0.4545454545454546,0.2727272727272727,0.5151515151515151,0.3333333333333333,0.3333333,0.6666667,0.24242424242424243,0.30303030303030304,0.15151515151515152,0.6363636363636364,0.15151515151515152,0,0,0.0303030303030303,0.5555555555555556,19,male,male,0.12807818447938607,0.1006994552577547,0.08421700632576135,0.11409327595753668,0.09151939421602412,0.08034916304524693,0.14139596596238302,0.09105167371450278,0.0832451610139706,0.06216473717978676,0.06568186035954762,0.1162398509895369,0.15346589452909298,0,0.11741945028262864,0.07453794383718942,0.09979402655783318
2992.5666666666666,rater_4,0.17647058823529413,0.2058823529411765,0.0588235294117647,0.35294117647058826,0.5882352941176471,0.14705882352941177,0.8235294117647058,0.2647058823529412,0.4705882352941176,0.3235294117647059,0.3235294117647059,0.2352941176470588,0.9411764705882352,0,0.4705882352941176,0.29411764705882354,0.07407407407407407,19,male,female,0.12807818447938607,0.1006994552577547,0.08421700632576135,0.11409327595753668,0.09151939421602412,0.08034916304524693,0.14139596596238302,0.09105167371450278,0.0832451610139706,0.06216473717978676,0.06568186035954762,0.1162398509895369,0.15346589452909298,0,0.11741945028262864,0.07453794383718942,0.09979402655783318
2992.5666666666666,rater_6,0.2058823529411765,0.6470588235294118,0.0588235294117647,0.2058823529411765,0.17647058823529413,0.5,0.5588235294117647,0.4411764705882353,0.3333333333333333,0.6176470588235294,0.35294117647058826,0.696969696969697,0.35294117647058826,0,0.38235294117647056,0.1176470588235294,0.2222222222222222,19,male,female,0.12807818447938607,0.1006994552577547,0.08421700632576135,0.11409327595753668,0.09151939421602412,0.08034916304524693,0.14139596596238302,0.09105167371450278,0.0832451610139706,0.06216473717978676,0.06568186035954762,0.1162398509895369,0.15346589452909298,0,0.11741945028262864,0.07453794383718942,0.09979402655783318
2992.5666666666666,rater_1,0.8484848484848485,NA,0.15151515151515152,0.6060606060606061,0.6363636363636364,0.09090909090909093,0.06060606060606061,0.15151515151515152,0.696969696969697,0.3636363636363637,0.24242424242424243,NA,0.6060606060606061,0,NA,0.4545454545454546,0.5185185185185185,19,male,male,0.12807818447938607,0.1006994552577547,0.08421700632576135,0.11409327595753668,0.09151939421602412,0.08034916304524693,0.14139596596238302,0.09105167371450278,0.0832451610139706,0.06216473717978676,0.06568186035954762,0.1162398509895369,0.15346589452909298,0,0.11741945028262864,0.07453794383718942,0.09979402655783318
2992.5666666666666,rater_3,0.6060606060606061,0.3636363636363637,0.3939393939393939,0.8181818181818182,0.696969696969697,0.09090909090909093,0.12121212121212122,0.5151515151515151,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.30303030303030304,0.12121212121212122,0,0.5161290322580645,0.15151515151515152,0.5555555555555556,19,male,male,0.12807818447938607,0.1006994552577547,0.08421700632576135,0.11409327595753668,0.09151939421602412,0.08034916304524693,0.14139596596238302,0.09105167371450278,0.0832451610139706,0.06216473717978676,0.06568186035954762,0.1162398509895369,0.15346589452909298,0,0.11741945028262864,0.07453794383718942,0.09979402655783318
3013.5333333333333,rater_2,0.8846153846153846,0,0.34615384615384615,0.8846153846153846,0.8076923076923077,0.8076923076923077,0.2692307692307692,0.5,0,0,1,0.9230769230769232,0.8076923076923077,0.9166666666666666,0.9615384615384616,0.8076923076923077,0.42857142857142855,30,female,male,0.0952711483922406,0,0.07862577080270518,0.10850397424074154,0.13045627710726068,0.07638209771976025,0.1211512820241481,0.07672065674639153,0,0,0.04806307492865632,0.06578861612645702,0.08636101465401506,0.02978075737396306,0.10357697306405718,0.06137285408822789,0.07949824850131422
3013.5333333333333,rater_4,0.6,0,0.72,1,0.2,0.72,0.84,0.16,0,0,0.8,0.52,0.64,0.782608695652174,0.6,0.6,0.42857142857142855,30,female,female,0.0952711483922406,0,0.07862577080270518,0.10850397424074154,0.13045627710726068,0.07638209771976025,0.1211512820241481,0.07672065674639153,0,0,0.04806307492865632,0.06578861612645702,0.08636101465401506,0.02978075737396306,0.10357697306405718,0.06137285408822789,0.07949824850131422
3013.5333333333333,rater_6,0.76,0,0.68,0.8,0.72,0.6,0.44,0.04,0,0,1,0.72,1,0.8260869565217391,1,0.52,0.1904761904761905,30,female,female,0.0952711483922406,0,0.07862577080270518,0.10850397424074154,0.13045627710726068,0.07638209771976025,0.1211512820241481,0.07672065674639153,0,0,0.04806307492865632,0.06578861612645702,0.08636101465401506,0.02978075737396306,0.10357697306405718,0.06137285408822789,0.07949824850131422
3013.5333333333333,rater_5,0.32,0,0.6,0.36,0.8,0.4,0.12,0.28,0,0,1,0.8,0.56,0.7391304347826086,0.48,0.68,0.23809523809523808,30,female,female,0.0952711483922406,0,0.07862577080270518,0.10850397424074154,0.13045627710726068,0.07638209771976025,0.1211512820241481,0.07672065674639153,0,0,0.04806307492865632,0.06578861612645702,0.08636101465401506,0.02978075737396306,0.10357697306405718,0.06137285408822789,0.07949824850131422
3013.5333333333333,rater_3,0.5769230769230769,0,0.8076923076923077,0.7307692307692307,0.9615384615384616,0.4615384615384616,0.34615384615384615,0.19230769230769232,0,0,0.8076923076923077,0.7692307692307693,0.9615384615384616,0.7916666666666666,0.8846153846153846,0.8461538461538461,0.6363636363636364,30,female,male,0.0952711483922406,0,0.07862577080270518,0.10850397424074154,0.13045627710726068,0.07638209771976025,0.1211512820241481,0.07672065674639153,0,0,0.04806307492865632,0.06578861612645702,0.08636101465401506,0.02978075737396306,0.10357697306405718,0.06137285408822789,0.07949824850131422
3014.1,rater_6,0.8,0,1,0.76,0.76,0.56,0.4,0.08,0,0,0.96,0.8,0.96,0.9130434782608696,0.76,0.48,0.23809523809523808,26,female,female,0.05116974882942334,0,0.1308084405771766,0.04102003166780363,0.1619924937993649,0.10468888820505004,0.14595330371014328,0.08861942432031425,0,0,0.00987845263338243,0.03264174068143431,0.05166078098435228,0.10478314741176888,0.03750279411023865,0.10077510258876024,0.09647779258557504
3014.1,rater_2,0.8461538461538461,0,0.38461538461538464,0.8461538461538461,0.8846153846153846,0.9615384615384616,0.2307692307692308,0.5,0,0,0.9615384615384616,0.8846153846153846,0.7692307692307693,0.875,0.8846153846153846,0.8846153846153846,0.3333333333333333,26,female,male,0.05116974882942334,0,0.1308084405771766,0.04102003166780363,0.1619924937993649,0.10468888820505004,0.14595330371014328,0.08861942432031425,0,0,0.00987845263338243,0.03264174068143431,0.05166078098435228,0.10478314741176888,0.03750279411023865,0.10077510258876024,0.09647779258557504
3014.1,rater_3,0.6153846153846154,0,0.8461538461538461,0.8461538461538461,0.4615384615384616,0.5,0.3076923076923077,0.2307692307692308,0,0,1,0.7307692307692307,0.9230769230769232,0.4583333333333333,0.9230769230769232,0.8846153846153846,0.6818181818181818,26,female,male,0.05116974882942334,0,0.1308084405771766,0.04102003166780363,0.1619924937993649,0.10468888820505004,0.14595330371014328,0.08861942432031425,0,0,0.00987845263338243,0.03264174068143431,0.05166078098435228,0.10478314741176888,0.03750279411023865,0.10077510258876024,0.09647779258557504
3014.1,rater_4,0.8,0,0.76,0.96,0.16,0.76,0.88,0.2,0,0,0.96,0.84,0.76,0.8260869565217391,0.8,0.88,0.47619047619047616,26,female,female,0.05116974882942334,0,0.1308084405771766,0.04102003166780363,0.1619924937993649,0.10468888820505004,0.14595330371014328,0.08861942432031425,0,0,0.00987845263338243,0.03264174068143431,0.05166078098435228,0.10478314741176888,0.03750279411023865,0.10077510258876024,0.09647779258557504
3014.666666666667,rater_3,0.6538461538461539,0,0.6153846153846154,0.6923076923076923,0.9230769230769232,0.5384615384615384,0.7692307692307693,0.2692307692307692,0,0,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.5,0.8461538461538461,0.5,0.8181818181818182,25,female,male,0.09179524423359484,0,0.10301444719727884,0.05737368425480809,0.14362706474690157,0.06412561636784643,0.14871154716549428,0.09205529596276849,0,0,0.15425484178144216,0.11532059762543025,0.1104671093517012,0.14979156560866244,0.03956449307682375,0.15027674667664315,0.06022452571107029
3014.666666666667,rater_6,0.84,0,0.64,0.72,0.8,0.52,0.36,0.12,0,0,0.92,0.84,0.2,0.8695652173913043,0.8,0.44,0.6666666666666666,25,female,female,0.09179524423359484,0,0.10301444719727884,0.05737368425480809,0.14362706474690157,0.06412561636784643,0.14871154716549428,0.09205529596276849,0,0,0.15425484178144216,0.11532059762543025,0.1104671093517012,0.14979156560866244,0.03956449307682375,0.15027674667664315,0.06022452571107029
3014.666666666667,rater_4,0.84,0,0.08,0.88,0.12,0.8,0.92,0.48,0,0,0.12,0.2,0.8,0.08695652173913043,0.84,0.08,0.5238095238095238,25,female,female,0.09179524423359484,0,0.10301444719727884,0.05737368425480809,0.14362706474690157,0.06412561636784643,0.14871154716549428,0.09205529596276849,0,0,0.15425484178144216,0.11532059762543025,0.1104671093517012,0.14979156560866244,0.03956449307682375,0.15027674667664315,0.06022452571107029
3014.666666666667,rater_2,0.8076923076923077,0,0.4230769230769231,0.7307692307692307,0.6538461538461539,0.7692307692307693,0.5769230769230769,0.5,0,0,0.8461538461538461,0.8076923076923077,0.6538461538461539,0.8333333333333334,0.8461538461538461,0.7692307692307693,0.5238095238095238,25,female,male,0.09179524423359484,0,0.10301444719727884,0.05737368425480809,0.14362706474690157,0.06412561636784643,0.14871154716549428,0.09205529596276849,0,0,0.15425484178144216,0.11532059762543025,0.1104671093517012,0.14979156560866244,0.03956449307682375,0.15027674667664315,0.06022452571107029
3014.666666666667,rater_5,0.36,0,0.56,0.52,0.84,0.8,0.08,0.64,0,0,0.96,0.68,0.48,0.8260869565217391,0.64,0.96,0.7619047619047619,25,female,female,0.09179524423359484,0,0.10301444719727884,0.05737368425480809,0.14362706474690157,0.06412561636784643,0.14871154716549428,0.09205529596276849,0,0,0.15425484178144216,0.11532059762543025,0.1104671093517012,0.14979156560866244,0.03956449307682375,0.15027674667664315,0.06022452571107029
